OBJECTID,SYSTEMSTOP,STREET,CROSS_ST,DIR,POS,ROUTESSTPG,OWLROUTES,CITY,STATUS,PUBLIC_NAM,POINT_X,POINT_Y
3372,11664.0,"TOUHY","MOODY","EB","NS","85A","","CHICAGO",1,"Touhy & Moody",-87.78074279,42.01194991
3373,5615.0,"IRVING PARK","MOBILE (east leg)","EB","NS","80","","CHICAGO",1,"Irving Park & Mobile",-87.78368927,41.95289094
3374,9383.0,"87TH STREET","WASHTENAW (west leg)","EB","NS","87","","EVERGREEN PARK",1,"87th Street & Washtenaw",-87.68997643,41.73527758
3375,10986.0,"DIVERSEY","LECLAIRE","EB","NS","76","","CHICAGO",1,"Diversey & Leclaire",-87.754055,41.931377
3376,12698.0,"DODGE","MAIN","NB","NS","93,206","","EVANSTON",1,"Dodge & Main",-87.69908484,42.03372229
3377,10926.0,"75TH STREET","STEWART","EB","NS","75","","CHICAGO",1,"75th Street & Stewart",-87.634527,41.75798
3378,12004.0,"EXCHANGE","SOUTH CHICAGO","SWB","NS","N5,95","N5","CHICAGO",1,"Exchange & South Chicago",-87.55265661,41.72800395
3379,4394.0,"ARCHER","LINDER","NEB","NT","62,62H","","CHICAGO",1,"Archer & Linder",-87.76008498,41.79597795
3380,4515.0,"ARCHER","CICERO","SWB","NS","62","","CHICAGO",1,"Archer & Cicero",-87.7426252,41.79883339
3381,167.0,"FIFTH AVENUE","KOSTNER","NEB","FS","7","","CHICAGO",1,"Fifth Avenue & Kostner",-87.73495185,41.87026275
3382,10484.0,"CICERO","FOSTER","SB","NS","54A","","CHICAGO",1,"Cicero & Foster",-87.7481249,41.9754681
3383,11692.0,"NARRAGANSETT","ADDISON","SB","NS","86","","CHICAGO",1,"Narragansett & Addison",-87.78638324,41.94576376
3384,2558.0,"COTTAGE GROVE","55TH STREET","SB","NS","2,4","N4","CHICAGO",1,"Cottage Grove & 55th Street",-87.60633032,41.79508678
3385,5533.0,"MILWAUKEE","NOBLE","NWB","NT","56","","CHICAGO",1,"Milwaukee & Noble",-87.66221577,41.90082945
3386,1012.0,"SHERIDAN","BIRCHWOOD","SB","FS","147","0","CHICAGO",1,"Sheridan & Birchwood",-87.665802,42.018021
3387,4612.0,"CICERO","63RD STREET","SB","NS","54B,63W,165","","CHICAGO",1,"Cicero & 63rd Street",-87.74245896,41.77858943
3388,4860.0,"MARINE DRIVE","MONTROSE","SB","NS","136,146","","CHICAGO",1,"Marine Drive & Montrose",-87.6469602,41.96203926
3389,1411.0,"LASALLE","NORTH AVENUE","SB","FS","156","","CHICAGO",1,"LaSalle & North Ave",-87.63329605,41.91081094
3390,4722.0,"PULASKI","55TH STREET","SB","NS","53A","","CHICAGO",1,"Pulaski & 55th Street",-87.7233125,41.79332136
3391,4267.0,"CALIFORNIA","38TH STREET","SB","NS","94","","CHICAGO",1,"California & 38th Street",-87.69476667,41.82472233
3392,4465.0,"ARCHER","CANAL","SWB","NS","62","","CHICAGO",1,"Archer & Canal",-87.63829945,41.85127544
3393,5167.0,"RACINE","GARFIELD","SB","NS","44","","CHICAGO",1,"Racine & Garfield",-87.65497499,41.79424823
3394,2228.0,"KING DRIVE","60TH STREET","SB","NS","3","","CHICAGO",1,"King Drive & 60th Street",-87.61583388,41.78577395
3395,1074.0,"SHERIDAN","WELLINGTON","SB","FS","134,143,151,156","","CHICAGO",1,"Sheridan & Wellington",-87.63950084,41.9364246
3396,12862.0,"PULASKI","69TH STREET","SB","NS","53A","","CHICAGO",1,"Pulaski & 69th Street",-87.722546,41.767812
3397,8849.0,"DAMEN","MILWAUKEE/NORTH AVE.","SB","FS","50","","CHICAGO",1,"Damen & Milwaukee/North Ave (Blue Line)",-87.67754549,41.91025685
3398,15944.0,"ASHLAND","69TH STREET","SB","FS","9,X9","N9","CHICAGO",1,"Ashland & 69th Street",-87.66401195,41.76835705
3399,9602.0,"AUSTIN","LAKE","SB","NS","91","","OAK PARK",1,"Austin & Lake",-87.77501306,41.88810481
3400,6921.0,"CERMAK","ALBANY","EB","NS","21","","CHICAGO",1,"Cermak & Albany",-87.7028769,41.85180095
3401,39.0,"JACKSON","OAKLEY","EB","FS","126","","CHICAGO",1,"Jackson & Oakley",-87.683652,41.877496
3402,11470.0,"BRYN MAWR","SHERIDAN","EB","NS","84","","CHICAGO",1,"Bryn Mawr & Sheridan",-87.655379,41.983711
3403,11427.0,"CALDWELL","CENTRAL","NB","TERM","84","","CHICAGO",1,"Caldwell & Central Terminal",-87.764533,41.996089
3404,10966.0,"DIVERSEY","SAYRE","EB","NS","76","","CHICAGO",1,"Diversey & Sayre",-87.80109,41.930758
3405,1322.0,"FULLERTON","KIMBALL","EB","NS","74","","CHICAGO",1,"Fullerton & Kimball",-87.71226851,41.92454274
3406,523.0,"CHICAGO","CICERO","EB","NS","66","","CHICAGO",1,"Chicago & Cicero",-87.7459369,41.89490567
3407,12546.0,"ADDISON","BROADWAY","EB","NS","152","","CHICAGO",1,"Addison & Broadway",-87.647371,41.94725576
3408,5640.0,"IRVING PARK","HAMLIN","EB","NS","80","","CHICAGO",1,"Irving Park & Hamlin",-87.72278885,41.95365532
3409,14590.0,"FULLERTON","MILWAUKEE","EB","FS","74","","CHICAGO",1,"Fullerton & Milwaukee",-87.69995999,41.9247021
3410,1345.0,"FULLERTON","RACINE","EB","NS","74","","CHICAGO",1,"Fullerton & Racine",-87.65861136,41.92526027
3411,9286.0,"BELMONT","RACINE","EB","NS","77","N77","CHICAGO",1,"Belmont & Racine",-87.65910287,41.93976436
3412,7217.0,"69TH STREET","INDIANA","EB","NS","N5,30,67","N5","CHICAGO",1,"69th Street & Indiana",-87.62030568,41.76917097
3413,10545.0,"GARFIELD","WABASH","EB","FS","55","N55","CHICAGO",1,"Garfield & Wabash",-87.62379865,41.79428438
3414,8851.0,"DAMEN","SCHILLER","SB","NS","50","","CHICAGO",1,"Damen & Schiller",-87.677436,41.907219
3415,15345.0,"WESTERN","TAYLOR (north leg)","SB","FS","49","N49","CHICAGO",1,"Western & Taylor",-87.68623062,41.86917092
3416,11542.0,"CENTRAL","DIVERSEY","SB","NS","85","","CHICAGO",1,"Central & Diversey",-87.76634345,41.9313665
3417,14100.0,"AVENUE O","134TH STREET","NB","FS","30","","CHICAGO",1,"Avenue O & 134th Street",-87.53980598,41.65189389
3418,10086.0,"KEEFE","SOUTH CHICAGO","SWB","NS","N5,67","N5","CHICAGO",1,"Keefe & South Chicago",-87.61209956,41.77074521
3419,7146.0,"47TH STREET","COTTAGE GROVE","WB","NS","47","","CHICAGO",1,"47th Street & Cottage Grove",-87.60639772,41.80960855
3420,356.0,"ROOSEVELT","KEDZIE","WB","NS","12","","CHICAGO",1,"Roosevelt & Kedzie",-87.70540269,41.86650058
3421,4957.0,"LASALLE","CHICAGO","SB","FS","156","","CHICAGO",1,"LaSalle & Chicago",-87.63284657,41.89634277
3422,2599.0,"COTTAGE GROVE","95TH STREET","SB","NS","4,N5,95","N5","CHICAGO",1,"Cottage Grove & 95th Street",-87.6046073,41.72222808
3423,6046.0,"ASHLAND","ROOSEVELT","SB","NS","9,X9","N9","CHICAGO",6,"Ashland & Roosevelt",-87.66655179,41.86710885
3424,3694.0,"HALSTED","91ST STREET","SB","NS","8A","","CHICAGO",1,"Halsted & 91st Street",-87.643492,41.728917
3425,2870.0,"VINCENNES","111TH STREET","NEB","NS","111,112","","CHICAGO",1,"Vincennes & 111th Street",-87.66333712,41.69196545
3426,11515.0,"CENTRAL","SEMINOLE","SB","FS","85,85A","","CHICAGO",1,"Central & Seminole",-87.768381,41.984582
3427,1044.0,"SHERIDAN","ARGYLE","SB","FS","151","","CHICAGO",1,"Sheridan & Argyle",-87.655001,41.97312
3428,6498.0,"WENTWORTH","29TH STREET","SB","NS","24","","CHICAGO",1,"Wentworth & 29th Street",-87.631798,41.841333
3429,11682.0,"CENTRAL","EDGEBROOK GOLF COURSE","SB","NS","85A","","CHICAGO",1,"Central & Edgebrook Golf Course",-87.76617148,41.99073733
3430,6552.0,"VINCENNES","80TH STREET","SB","NS","24","","CHICAGO",1,"Vincennes & 80th Street",-87.634755,41.749093
3431,6509.0,"WENTWORTH","4004 SOUTH","SB","MB","24","","CHICAGO",1,"4004 S Wentworth",-87.631383,41.82129
3432,3750.0,"LAWRENCE","SACRAMENTO","EB","NS","81","N81","CHICAGO",1,"Lawrence & Sacramento",-87.70371655,41.96843198
3433,1310.0,"FULLERTON","KOSTNER","EB","NS","74","","CHICAGO",1,"Fullerton & Kostner",-87.736677,41.924307
3434,14638.0,"BELMONT","KEELER","WB","FS","77","N77","CHICAGO",1,"Belmont & Keeler",-87.73229682,41.93910153
3435,12418.0,"119TH STREET","WENTWORTH","WB","NS","119","","CHICAGO",1,"119th Street & Wentworth",-87.62735602,41.67802708
3436,761.0,"GRAND","ST. CLAIR","WB","NS","29,65,120,121","","CHICAGO",1,"Grand & St. Clair",-87.622526,41.891824
3437,2074.0,"DIVISION","HUMBOLDT","WB","NS","70","","CHICAGO",1,"Division & Humboldt",-87.70215669,41.90294545
3438,10883.0,"75TH STREET","STATE","WB","NS","75","","CHICAGO",1,"75th Street & State",-87.624492,41.758303
3439,10311.0,"CICERO","GRAND","NB","NS","54","","CHICAGO",1,"Cicero & Grand",-87.74584944,41.91365018
3440,1175.0,"SHERIDAN","MONTROSE","NB","FS","151","","CHICAGO",1,"Sheridan & Montrose",-87.654654,41.961953
3441,10325.0,"CICERO","BELMONT","NB","NS","54","","CHICAGO",1,"Cicero & Belmont",-87.74674251,41.93870968
3442,3866.0,"LARAMIE","MAYPOLE","NB","NS","57","","CHICAGO",1,"Laramie & Maypole",-87.75513,41.884233
3443,12935.0,"PULASKI","49TH STREET","NB","NS","53A","","CHICAGO",1,"Pulaski & 49th Street",-87.72332295,41.80417192
3444,15314.0,"INDIANA","35TH STREET","NB","FS","1,4","N4","CHICAGO",1,"Indiana & 35th Street",-87.62167682,41.83131644
3445,14781.0,"ASHLAND","91ST STREET","NB","FS","9,X9","N9","CHICAGO",1,"Ashland & 91st Street",-87.66272381,41.72866896
3446,15518.0,"CLARK","MONTROSE","NB","FS","22,78","N22","CHICAGO",1,"Clark & Montrose",-87.66590869,41.96182245
3447,9669.0,"AUSTIN","MONTROSE","NB","NS","91","","CHICAGO",1,"Austin & Montrose",-87.776944,41.96026
3448,12943.0,"PULASKI","41ST STREET","NB","NS","53A","","CHICAGO",1,"Pulaski & 41st Street",-87.72381329,41.81830403
3449,10303.0,"CICERO","AUGUSTA","NB","NS","54","","CHICAGO",1,"Cicero & Augusta",-87.745802,41.8986
3450,5057.0,"RACINE","71ST STREET","NB","NS","44","","CHICAGO",1,"Racine & 71st Street",-87.65401409,41.76497726
3451,3104.0,"KEDZIE","59TH STREET","NB","NS","52,52A","","CHICAGO",1,"Kedzie & 59th Street",-87.70323809,41.78604284
3452,6480.0,"LASALLE","35TH STREET","NB","FS","24,31","","CHICAGO",1,"LaSalle & 35th Street",-87.62976685,41.83118746
3453,6155.0,"ASHLAND","87TH STREET","NB","NS","9,X9","N9","CHICAGO",1,"Ashland & 87th Street",-87.66291459,41.73563842
3454,6278.0,"ASHLAND","GRACE","NB","NS","9","","CHICAGO",1,"Ashland & Grace",-87.66888,41.950554
3455,8896.0,"DAMEN","18TH STREET","NB","NS","50","","CHICAGO",1,"Damen & 18th Street",-87.6759138,41.85756282
3456,7011.0,"COMMERCIAL","87TH STREET","NB","NS","N5,26,71","N5","CHICAGO",1,"Commercial & 87th Street",-87.55135169,41.73727834
3457,8957.0,"DAMEN","WILSON","NB","NS","50","","CHICAGO",1,"Damen & Wilson",-87.67899244,41.96500849
3458,3868.0,"LARAMIE","LAKE","NB","NS","57","","CHICAGO",1,"Laramie & Lake (Green Line)",-87.75526657,41.88709696
3459,6510.0,"WENTWORTH","ROOT","SB","NS","24","","CHICAGO",1,"Wentworth & Root",-87.63131,41.81934
3460,15164.0,"COTTAGE GROVE","57TH STREET","NB","FS","2,4,192","N4","CHICAGO",1,"Cottage Grove & 57th Street",-87.60606746,41.79163171
3461,14948.0,"STONY ISLAND","67TH STREET","NB","FS","28","","CHICAGO",1,"Stony Island & 67th Street",-87.58606619,41.77356534
3462,12937.0,"PULASKI","47TH STREET","NB","NS","53A","","CHICAGO",1,"Pulaski & 47th Street",-87.72343184,41.80776266
3463,14760.0,"MICHIGAN","16TH STREET","NB","FS","1,3,4,12","N4","CHICAGO",1,"Michigan & 16th Street",-87.62388008,41.86050195
3464,14782.0,"ASHLAND","33RD STREET","NB","FS","9","N9","CHICAGO",1,"Ashland & 33rd Street",-87.66551945,41.83439832
3465,11271.0,"KIMBALL","BELMONT","NB","NS","82","","CHICAGO",1,"Kimball & Belmont (Blue Line)",-87.71238336,41.9391704
3466,17373.0,"HALSTED","61ST STREET","SB","FS","8","","CHICAGO",1,"Halsted & 61st Street",-87.64495031,41.78315083
3467,14431.0,"CLARK","LAWRENCE","SB","FS","22","N22","CHICAGO",1,"Clark & Lawrence",-87.66756342,41.96871951
3468,1856.0,"CLARK","CHICAGO","SB","NS","22","N22","CHICAGO",1,"Clark & Chicago",-87.631319,41.896792
3469,4185.0,"CALIFORNIA","25TH STREET","NB","NS","94","","CHICAGO",1,"California & 25th Street",-87.695198,41.846359
3470,5140.0,"WALLACE","35TH STREET","SB","NS","44","","CHICAGO",1,"Wallace & 35th Street",-87.64132101,41.83092029
3471,9031.0,"PULASKI","LAKE","SB","FS","53","N53","CHICAGO",1,"Pulaski & Lake (Green Line)",-87.72589547,41.88528773
3472,8383.0,"WESTERN","FULTON","NB","FS","49","N49","CHICAGO",1,"Western & Fulton",-87.68647356,41.88668526
3473,6448.0,"WENTWORTH","69TH STREET","NB","NS","24","","CHICAGO",1,"Wentworth & 69th Street",-87.629773,41.768932
3474,7251.0,"92ND STREET","EXCHANGE","EB","NS","30","","CHICAGO",1,"92nd Street & Exchange",-87.55267833,41.72816117
3475,11322.0,"MONTROSE","LAVERGNE","EB","NS","78","","CHICAGO",1,"Montrose & Lavergne",-87.752508,41.960594
3476,16080.0,"63RD STREET","PEORIA","WB","FS","63","N63","CHICAGO",1,"63rd Street & Peoria",-87.64743501,41.77975861
3477,6865.0,"CERMAK","WOLCOTT","WB","NS","21","","CHICAGO",1,"Cermak & Wolcott",-87.67314843,41.8522649
3478,9321.0,"BELMONT","KILDARE (west leg)","WB","NS","77","N77","CHICAGO",1,"Belmont & Kildare",-87.73448669,41.93905885
3479,9525.0,"87TH STREET","PULASKI","WB","NS","87","","CHICAGO",1,"87th Street & Pulaski",-87.72087236,41.7349808
3480,11100.0,"DIVERSEY","MOBILE","WB","NS","76","","CHICAGO",1,"Diversey & Mobile",-87.78315074,41.93109819
3481,8012.0,"43RD STREET","PRINCETON","WB","NS","43","","CHICAGO",1,"43rd Street & Princeton",-87.63344741,41.81644047
3482,3218.0,"63RD STREET","LANGLEY","WB","NS","63","N63","CHICAGO",1,"63rd Street & Langley",-87.60826608,41.78042609
3483,12420.0,"119TH STREET","STEWART","WB","NS","119","","CHICAGO",1,"119th Street & Stewart",-87.63213768,41.67797652
3484,12269.0,"106TH STREET","MACKINAW","WB","NT","26,100","","CHICAGO",1,"106th Street & Mackinaw",-87.54242196,41.70285059
3485,3474.0,"95TH STREET","LONGWOOD (west leg)","WB","FT","95","","CHICAGO",1,"95th Street & Longwood",-87.66912559,41.72123121
3486,10598.0,"GARFIELD","ABERDEEN","WB","FS","55","N55","CHICAGO",1,"Garfield & Aberdeen",-87.65271877,41.7942523
3487,216.0,"HARRISON","HOYNE","WB","NS","7","","CHICAGO",1,"Harrison & Hoyne",-87.678729,41.874037
3488,6871.0,"CERMAK","w. of 2500 W. RR overpass","WB","MB","21","","CHICAGO",1,"2500 W Cermak",-87.68894616,41.85203129
3489,7372.0,"91ST STREET","BRANDON","WB","NS","26,30,87","","CHICAGO",1,"91st Street & Brandon",-87.54684938,41.73018105
3490,11483.0,"PETERSON","2100 W","WB","MB","84","","CHICAGO",1,"2100 W Peterson",-87.68259377,41.99071396
3491,2651.0,"79TH STREET","UNION","WB","NS","8A,79","N79","CHICAGO",1,"79th Street & Union",-87.64150113,41.75074266
3492,4136.0,"ARMITAGE","LAPORTE","WB","NS","73","","CHICAGO",1,"Armitage & Laporte",-87.74973209,41.91695175
3493,3466.0,"95TH STREET","THROOP","WB","NS","N9,95","N9","CHICAGO",1,"95th Street & Throop",-87.655178,41.721402
3494,7282.0,"112TH STREET","AVENUE M","WB","NS","30","","CHICAGO",1,"112th Street & Avenue M",-87.5375596,41.69192606
3495,6806.0,"18TH STREET","PEORIA (west leg)","WB","NS","18","","CHICAGO",1,"18th Street & Peoria",-87.64857359,41.85808316
3496,783.0,"GRAND","ARMOUR","WB","NS","65","","CHICAGO",1,"Grand & Armour",-87.66540595,41.89108142
3497,10105.0,"69TH STREET","LAFLIN","WB","NS","67","","CHICAGO",1,"69th Street & Laflin",-87.66130465,41.76865833
3498,13025.0,"61ST STREET","KENWOOD","WB","NS","59","","CHICAGO",1,"61st Street & Kenwood",-87.59293702,41.7842573
3499,621.0,"CHICAGO","GREENVIEW","WB","NS","66","N66","CHICAGO",1,"Chicago & Greenview",-87.664691,41.896197
3500,10199.0,"CICERO","PENSACOLA","EB","TERM","54","","CHICAGO",1,"Cicero & Pensacola Terminal",-87.747739,41.959939
3501,155.0,"HARRISON","5400 WEST","EB","MB","7","","CHICAGO",1,"5400 W Harrison",-87.759367,41.8729
3502,3610.0,"OAKTON","CENTRAL PARK","EB","MT","97","","SKOKIE",1,"Oakton & Central Park",-87.718702,42.0262
3503,15165.0,"DAMEN","53RD STREET","NB","FS","48","","CHICAGO",1,"Damen & 53rd Street",-87.67427286,41.79770153
3504,14254.0,"RIDGE","OAKTON","NB","NS","201,206","","EVANSTON",2,"Ridge & Oakton",-87.68515112,42.0264864
3505,7024.0,"S. SHORE DRIVE","78TH STREET","NB","FS","N5,6,26,71","N5","CHICAGO",1,"S. Shore Drive & 78th Street",-87.55177306,41.75552624
3506,6149.0,"ASHLAND","93RD STREET","NB","NS","9","N9","CHICAGO",1,"Ashland & 93rd Street",-87.66263406,41.7247674
3507,736.0,"GRAND","MORGAN","EB","NS","65","","CHICAGO",1,"Grand & Morgan",-87.6524239,41.8910588
3508,9243.0,"BELMONT","NATCHEZ (east leg)","EB","NS","77","N77","CHICAGO",1,"Belmont & Natchez",-87.78850761,41.93823743
3509,10950.0,"75TH STREET","EAST END","EB","NS","75","","CHICAGO",1,"75th Street & East End",-87.58356968,41.75873234
3510,4054.0,"ARMITAGE","FRANCISCO","EB","NS","73","","CHICAGO",1,"Armitage & Francisco",-87.699425,41.917407
3511,12160.0,"103RD STREET","WALLACE","EB","NS","103","","CHICAGO",1,"103rd Street & Wallace",-87.63807319,41.70691438
3512,10809.0,"71ST STREET","PAXTON","EB","NS","71","","CHICAGO",1,"71st Street & Paxton",-87.571538,41.766107
3513,7105.0,"STONY ISLAND","90TH STREET","NB","NS","28","","CHICAGO",1,"Stony Island & 90th Street",-87.58503497,41.73134137
3514,5325.0,"YATES","102ND STREET","NB","NS","15","","CHICAGO",1,"Yates & 102nd Street",-87.564485,41.709793
3515,1445.0,"LASALLE","MAPLE","NB","FS","156","","CHICAGO",1,"LaSalle & Maple",-87.63273764,41.90202524
3767,7091.0,"104TH STREET","C.R.I. & P. RR CROSSING","WB","NS","71","","CHICAGO",1,"2700 E 104th Street",-87.55814307,41.70647254
3768,3818.0,"LAWRENCE","CICERO","WB","NS","81","N81","CHICAGO",1,"Lawrence & Cicero",-87.74752394,41.96810746
3769,17127.0,"NORTH AVENUE","THROOP","WB","FS","N9,72","N9","CHICAGO",1,"North Ave & Throop",-87.66061896,41.91079739
3770,17188.0,"CERMAK","CENTRAL PARK","WB","FS","21","","CHICAGO",1,"Cermak & Central Park",-87.71525429,41.85174654
3771,17205.0,"CERMAK","KEDZIE","WB","FS","21","","CHICAGO",1,"Cermak & Kedzie",-87.70550075,41.85183837
3772,7947.0,"BELMONT","KIMBALL","WB","TERM","77","N77","CHICAGO",1,"Belmont & Kimball (Blue Line)",-87.71219575,41.93904065
3773,3792.0,"LAWRENCE","LEAVITT","WB","NS","81","N81","CHICAGO",1,"Lawrence & Leavitt",-87.6839312,41.96877551
3774,2061.0,"DIVISION","WOOD","WB","NS","70","","CHICAGO",1,"Division & Wood",-87.67217978,41.9033155
3775,9731.0,"LAWRENCE","AUSTIN/MASON","WB","NS","81W","","CHICAGO",1,"Lawrence & Austin/Mason",-87.77699116,41.96772483
3776,2642.0,"79TH STREET","LAFAYETTE","WB","FS","79","N79","CHICAGO",1,"79th Street & Lafayette",-87.62611,41.751068
3777,14841.0,"MADISON","CALIFORNIA","WB","FS","20","N20","CHICAGO",1,"Madison & California",-87.6966207,41.88114144
3778,17272.0,"DAMEN","WASHINGTON","SB","FS","50","","CHICAGO",1,"Damen & Washington",-87.67677661,41.88293468
3779,10045.0,"KEDZIE","102ND STREET (north leg)","SB","NS","52A","","EVERGREEN PARK",1,"Kedzie & 102nd Street",-87.70154008,41.70805697
3780,15125.0,"CICERO","JARLATH","SB","NS","54A","","LINCOLNWOOD",1,"Cicero & Jarlath",-87.74802208,42.01275241
3781,14623.0,"PULASKI","SCHUBERT","SB","FS","53","N53","CHICAGO",1,"Pulaski & Schubert",-87.72701896,41.92984486
3782,8539.0,"HARLEM","FOSTER (south leg)","SB","NS","90","","CHICAGO",1,"Harlem & Foster",-87.807153,41.974631
3783,8205.0,"WESTERN","JONES","SB","NT","49","N49","CHICAGO",1,"Western & Logan/Jones",-87.68799831,41.92951332
3784,2224.0,"KING DRIVE","56TH STREET","SB","FS","3","","CHICAGO",1,"King Drive & 56th Street",-87.615983,41.792787
3785,2227.0,"KING DRIVE","59TH STREET","SB","FS","3","","CHICAGO",1,"King Drive & 59th Street",-87.61583896,41.78737183
3786,7069.0,"COMMERCIAL","85TH STREET","SB","NS","N5,26,71","N5","CHICAGO",1,"Commercial & 85th Street",-87.55157827,41.74107306
3787,7338.0,"AVENUE O","EWING at 12000 SOUTH","NB","NS","30","","CHICAGO",1,"Avenue O & Ewing (12000 South)",-87.53988861,41.67587872
3788,5389.0,"STATE","DELAWARE","NB","NS","36","","CHICAGO",1,"State & Delaware",-87.628185,41.899007
3789,7623.0,"MICHIGAN","96TH STREET","NB","NS","34,103,106,119","N34","CHICAGO",1,"Michigan & 96th Street",-87.620446,41.719888
3790,5399.0,"BROADWAY","BARRY (north leg)","NB","MT","36","","CHICAGO",1,"Broadway & Barry",-87.644268,41.937883
3791,1937.0,"CLARK","LELAND","NB","NS","22","N22","CHICAGO",1,"Clark & Leland",-87.66695091,41.96698947
3792,14051.0,"KING DRIVE","112TH STREET","NB","NS","4,111A,115","","CHICAGO",1,"King Drive & 112th Street",-87.61322501,41.69086314
3793,4702.0,"PULASKI","81ST STREET","NB","TERM","79","","CHICAGO",1,"Pulaski & 81st Street Terminal",-87.721583,41.746048
3794,7581.0,"133RD PLACE","LANGLEY","WB","NS","34","","CHICAGO",1,"133rd Place & Langley",-87.60445755,41.65266597
3795,11627.0,"CENTRAL","WILSON (north leg)","NB","FS","85","","CHICAGO",1,"Central & Wilson",-87.76731338,41.96489916
3796,3242.0,"63RD STREET","THROOP","WB","NS","63","N63","CHICAGO",1,"63rd Street & Throop",-87.65686727,41.77961155
3797,3520.0,"HOWARD","ASHLAND","WB","NS","97","","EVANSTON",1,"Howard & Ashland",-87.69317268,42.01952239
3798,939.0,"NORTH AVENUE","BOSWORTH","WB","NS","N9,72","N9","CHICAGO",1,"North Ave & Bosworth",-87.66624251,41.91069722
3799,12637.0,"CENTRAL STREET","BROADWAY/POPLAR","WB","NS","201","","EVANSTON",1,"Central Street & Broadway/Poplar",-87.69795616,42.06441237
3800,2658.0,"79TH STREET","THROOP (west leg)","WB","NT","79","N79","CHICAGO",1,"79th Street & Throop",-87.65615283,41.75053884
3801,119.0,"JACKSON","WASHTENAW","WB","FS","126","","CHICAGO",1,"Jackson & Washtenaw",-87.69403232,41.87752503
3802,3473.0,"95TH STREET","WOOD RR CROSSING","WB","NT","95","","CHICAGO",1,"95th Street & Wood",-87.66736916,41.72126991
3803,9741.0,"LAWRENCE","OCTAVIA","WB","NT","81W","","HARWOOD HEIGHTS",1,"Lawrence & Octavia",-87.80951051,41.96726755
3804,972.0,"NORTH AVENUE","KILBOURN","WB","NS","72","","CHICAGO",1,"North Ave & Kilbourn",-87.738383,41.909819
3805,12433.0,"119TH STREET","VINCENNES","WB","NS","119","","CHICAGO",1,"119th Street & Vincennes",-87.67157154,41.67741435
3806,9315.0,"BELMONT","LAWNDALE","WB","NS","77","N77","CHICAGO",1,"Belmont & Lawndale",-87.71970048,41.93922574
3807,9813.0,"HIGGINS","TALCOTT","NWB","NS","88","","CHICAGO",1,"Higgins & Talcott",-87.79542135,41.97875894
3808,14266.0,"RIDGE","CRAIN","NB","NS","201,206","","EVANSTON",2,"Ridge & Crain",-87.68767282,42.03927071
